transcript	gene	length	cds_start	cds_stop	orf_start	orf_stop	tx_count_for_gene
ENST00000494603	ITIH1	620	None	None	157	295	12
ENST00000487686	ITIH1	577	None	None	48	168	12
ENST00000537050	ITIH1	2493	465	2336	48	168	12
ENST00000449956	ITIH3	3007	7	2679	599	698	11
ENST00000416872	ITIH3	2220	9	2105	601	700	11
ENST00000621946	ITIH3	3038	37	2049	629	728	11
ENST00000461966	ITIH4	775	None	None	159	267	15
ENST00000441637	ITIH4	2293	1	2158	1512	1620	15
ENST00000491663	ITIH4	3093	None	None	2222	2330	15
ENST00000406595	ITIH4	2872	31	2733	1970	2078	15
ENST00000481977	ITIH4	581	None	None	227	335	15
ENST00000266041	ITIH4	3336	98	2890	2127	2235	15
ENST00000485816	ITIH4	2990	32	2839	2076	2184	15
ENST00000355083	TMEM110	4769	147	1031	1028	1190	6
ENST00000464769	TMEM110	542	None	None	339	501	6
ENST00000477591	TMEM110	488	None	None	209	371	6
ENST00000355083	TMEM110	4769	147	1031	3977	4202	6
ENST00000495552	TMEM110-MUSTN1	5280	None	None	2715	2940	3
ENST00000495552	TMEM110-MUSTN1	5280	None	None	1461	1599	3
ENST00000355083	TMEM110	4769	147	1031	2723	2861	6
ENST00000355083	TMEM110	4769	147	1031	4620	4713	6
ENST00000495552	TMEM110-MUSTN1	5280	None	None	3358	3451	3
ENST00000495552	TMEM110-MUSTN1	5280	None	None	2500	2632	3
ENST00000355083	TMEM110	4769	147	1031	3762	3894	6
ENST00000394752	SFMBT1	4548	384	2984	1288	1402	8
ENST00000483069	SFMBT1	617	335	617	86	287	8
ENST00000394752	SFMBT1	4548	384	2984	4	286	8
ENST00000296292	RFT1	5108	63	1688	2253	2388	4
ENST00000330452	PRKCD	2680	362	2392	2007	2142	6
ENST00000394729	PRKCD	2810	329	2359	1974	2109	6
ENST00000460343	TKT	7286	None	None	4298	4421	14
ENST00000423516	TKT	2075	81	1976	1093	1216	14
ENST00000461139	TKT	1972	None	None	990	1113	14
ENST00000462138	TKT	3010	90	1961	1078	1201	14
ENST00000296289	TKT	1931	461	1834	951	1074	14
ENST00000469678	TKT	1871	33	1037	1028	1151	14
ENST00000450814	TKT	1941	81	542	959	1082	14
ENST00000423525	TKT	2831	59	1930	1047	1170	14
ENST00000460343	TKT	7286	None	None	5250	5391	14
ENST00000460343	TKT	7286	None	None	5860	6013	14
ENST00000610213	DCP1A	5994	94	1842	3547	3667	6
ENST00000640483	None	None	None	None	4628	4718	0
ENST00000481478	CACNA1D	5667	1	5565	3719	3809	29
ENST00000636570	CACNA1D	6441	1	6441	4595	4685	29
ENST00000422281	CACNA1D	6414	1	6414	4595	4685	29
ENST00000645528	None	None	None	None	4818	4908	0
ENST00000638120	CACNA1D	1830	180	1652	1348	1438	29
ENST00000636595	CACNA1D	1600	None	None	717	807	29
ENST00000636633	CACNA1D	4394	None	None	1299	1389	29
ENST00000636627	CACNA1D	4349	1	4118	3940	4030	29
ENST00000350061	CACNA1D	7636	512	6997	5151	5241	29
ENST00000636448	CACNA1D	3978	1	1360	915	1005	29
ENST00000637424	CACNA1D	6856	344	6856	5010	5100	29
ENST00000636938	CACNA1D	6868	494	5437	5133	5223	29
ENST00000288139	CACNA1D	9341	469	7014	4818	4908	29
ENST00000315251	CHDH	7665	439	2223	2468	2558	3
ENST00000495993	ACTR8	517	None	None	138	291	6
ENST00000335754	ACTR8	3629	102	1976	1363	1516	6
ENST00000486794	ACTR8	1202	1	1136	523	676	6
ENST00000482349	ACTR8	2091	333	1874	1261	1414	6
ENST00000488746	SELK	611	78	296	495	591	5
ENST00000495461	SELK	1633	201	485	626	722	5
ENST00000541726	SELK	814	175	456	597	693	5
ENST00000468658	CACNA2D3	1826	216	356	696	792	12
ENST00000288197	CACNA2D3	3671	49	3324	974	1070	12
ENST00000471363	CACNA2D3	3477	213	1772	856	952	12
ENST00000477024	CACNA2D3	1972	195	1772	838	934	12
ENST00000474759	CACNA2D3	3675	49	3324	974	1070	12
ENST00000620722	CACNA2D3	3296	213	1772	856	952	12
ENST00000490478	CACNA2D3	3557	213	3206	856	952	12
ENST00000415676	CACNA2D3	3661	119	3394	1044	1140	12
ENST00000468658	CACNA2D3	1826	216	356	879	993	12
ENST00000477024	CACNA2D3	1972	195	1772	1021	1135	12
ENST00000471363	CACNA2D3	3477	213	1772	1039	1153	12
ENST00000415676	CACNA2D3	3661	119	3394	1227	1341	12
ENST00000490478	CACNA2D3	3557	213	3206	1039	1153	12
ENST00000288197	CACNA2D3	3671	49	3324	1157	1271	12
ENST00000620722	CACNA2D3	3296	213	1772	1039	1153	12
ENST00000474759	CACNA2D3	3675	49	3324	1157	1271	12
ENST00000493075	LRTM1	1318	383	1192	1080	1212	2
ENST00000273286	LRTM1	1423	164	1201	1089	1221	2
ENST00000474267	WNT5A	6042	523	1665	4061	4154	8
ENST00000264634	WNT5A	6176	658	1800	4196	4289	8
ENST00000288221	ERC2	6138	257	3130	4111	4234	14
ENST00000484530	ERC2	2594	None	None	1493	1616	14
ENST00000486496	ERC2	3488	None	None	1464	1587	14
ENST00000612797	ERC2	3831	231	3104	235	424	14
ENST00000460849	ERC2	3831	231	3104	235	424	14
ENST00000288221	ERC2	6138	257	3130	261	450	14
ENST00000472917	ERC2	629	None	None	208	397	14
ENST00000460849	ERC2	3831	231	3104	2977	3148	14
ENST00000612797	ERC2	3831	231	3104	2977	3148	14
ENST00000355628	FAM208A	5239	232	5061	4883	5015	10
ENST00000614531	FAM208A	3441	159	3266	3088	3220	10
ENST00000493960	FAM208A	5600	12	4550	5123	5255	10
ENST00000459993	FAM208A	5099	None	None	2017	2149	10
ENST00000431842	FAM208A	7119	926	4627	4449	4581	10
ENST00000296315	ARHGEF3	3602	170	1750	699	828	15
ENST00000496106	ARHGEF3	1994	113	1711	660	789	15
ENST00000495373	ARHGEF3	2024	152	1402	681	810	15
ENST00000338458	ARHGEF3	3639	111	1787	736	865	15
ENST00000413728	ARHGEF3	3992	545	2143	1092	1221	15
ENST00000497267	ARHGEF3	2197	455	1948	897	1026	15
ENST00000413728	ARHGEF3	3992	545	2143	1782	1968	15
ENST00000296315	ARHGEF3	3602	170	1750	1389	1575	15
ENST00000497267	ARHGEF3	2197	455	1948	1587	1773	15
ENST00000496106	ARHGEF3	1994	113	1711	1350	1536	15
ENST00000338458	ARHGEF3	3639	111	1787	1426	1612	15
ENST00000465659	ARHGEF3	2693	1	709	1294	1480	15
ENST00000334325	SPATA12	2413	676	1248	1307	1460	1
ENST00000334325	SPATA12	2413	676	1248	528	666	1
ENST00000296318	IL17RD	8720	90	2309	3667	3904	7
ENST00000320057	IL17RD	4474	544	2331	3689	3926	7
ENST00000640796	None	None	None	None	2105	2228	0
ENST00000296318	IL17RD	8720	90	2309	2281	2404	7
ENST00000320057	IL17RD	4474	544	2331	2303	2426	7
ENST00000463523	IL17RD	2348	346	2133	2105	2228	7
ENST00000320057	IL17RD	4474	544	2331	3556	3646	7
ENST00000296318	IL17RD	8720	90	2309	3534	3624	7
ENST00000288266	APPL1	6058	148	2277	3823	3919	8
ENST00000389601	ASB14	3175	122	1885	1753	1900	3
ENST00000487349	ASB14	3179	122	1885	1753	1900	3
ENST00000487349	ASB14	3179	122	1885	765	1011	3
ENST00000487349	ASB14	3179	122	1885	1449	1566	3
ENST00000389601	ASB14	3175	122	1885	1449	1566	3
ENST00000515033	ASB14	909	None	None	473	590	3
ENST00000311128	DENND6A	4655	72	1898	3991	4090	6
ENST00000311128	DENND6A	4655	72	1898	196	313	6
ENST00000311128	DENND6A	4655	72	1898	2162	2279	6
ENST00000428312	SLMAP	4132	95	2581	3387	3501	21
ENST00000449503	SLMAP	4027	95	2467	3273	3387	21
ENST00000295952	SLMAP	4420	206	2641	3447	3561	21
ENST00000295951	SLMAP	5433	1218	3653	4459	4573	21
ENST00000417128	SLMAP	3066	1	1229	2134	2248	21
ENST00000383718	SLMAP	6749	99	1619	160	340	21
ENST00000449503	SLMAP	4027	95	2467	156	336	21
ENST00000295952	SLMAP	4420	206	2641	267	447	21
ENST00000295951	SLMAP	5433	1218	3653	1279	1459	21
ENST00000467901	SLMAP	2698	None	None	413	593	21
ENST00000428312	SLMAP	4132	95	2581	156	336	21
ENST00000295952	SLMAP	4420	206	2641	1396	1492	21
ENST00000465203	SLMAP	511	1	511	363	459	21
ENST00000295951	SLMAP	5433	1218	3653	2408	2504	21
ENST00000460223	SLMAP	855	1	197	100	250	21
ENST00000358537	FLNB	9391	166	7902	8530	8719	14
ENST00000429972	FLNB	9430	166	7941	8569	8758	14
ENST00000481470	FLNB	6497	None	None	5636	5825	14
ENST00000295956	FLNB	9463	166	7974	8602	8791	14
ENST00000419752	FLNB	2002	107	694	1222	1411	14
ENST00000295956	FLNB	9463	166	7974	3434	3743	14
ENST00000358537	FLNB	9391	166	7902	3434	3743	14
ENST00000429972	FLNB	9430	166	7941	3434	3743	14
ENST00000493452	FLNB	7402	158	7387	2919	3228	14
ENST00000490882	FLNB	8079	166	8067	3434	3743	14
ENST00000429972	FLNB	9430	166	7941	6854	7013	14
ENST00000295956	FLNB	9463	166	7974	6887	7046	14
ENST00000481470	FLNB	6497	None	None	2990	3149	14
ENST00000468939	FLNB	573	None	None	269	428	14
ENST00000493452	FLNB	7402	158	7387	6300	6459	14
ENST00000358537	FLNB	9391	166	7902	6815	6974	14
ENST00000490882	FLNB	8079	166	8067	6980	7139	14
ENST00000498618	RP11-80H18.3	557	None	None	122	263	7
ENST00000445193	RPP14	7985	412	786	225	366	6
ENST00000394481	FAM107A	3465	560	994	3200	3302	7
ENST00000360997	FAM107A	3367	462	896	3102	3204	7
ENST00000649301	None	None	None	None	3547	3649	0
ENST00000394481	FAM107A	3465	560	994	290	428	7
ENST00000360997	FAM107A	3367	462	896	290	428	7
ENST00000492590	FHIT	1081	363	806	655	898	8
ENST00000474889	PTPRG	9021	378	4715	6808	6928	7
ENST00000475839	FEZF2	1918	148	1527	1149	1440	3
ENST00000283268	FEZF2	2074	296	1675	1297	1588	3
ENST00000486811	FEZF2	2001	220	1599	1221	1512	3
ENST00000478570	CADPS	2048	None	None	1747	1861	20
ENST00000463002	CADPS	610	None	None	202	316	20
ENST00000357948	CADPS	5190	310	4134	3248	3362	20
ENST00000612439	CADPS	5455	361	4395	3509	3623	20
ENST00000283269	CADPS	4591	213	4157	3271	3385	20
ENST00000473635	CADPS	2095	1	1037	755	848	20
ENST00000612439	CADPS	5455	361	4395	4113	4206	20
ENST00000383710	CADPS	5471	351	4412	4130	4223	20
ENST00000613879	CADPS	1804	85	753	471	564	20
ENST00000357948	CADPS	5190	310	4134	3852	3945	20
ENST00000474560	CADPS	4371	None	None	3035	3128	20
ENST00000283269	CADPS	4591	213	4157	3875	3968	20
ENST00000468110	SYNPR	1304	207	434	1050	1143	15
ENST00000295894	SYNPR	2607	370	1167	1352	1445	15
ENST00000498449	SYNPR	1296	333	500	1116	1209	15
ENST00000460711	SYNPR	2383	114	944	1129	1222	15
ENST00000478300	SYNPR	2709	412	1269	1454	1547	15
ENST00000479198	SYNPR	2436	119	727	1181	1274	15
ENST00000538065	ATXN7	6842	111	2948	2939	3113	13
ENST00000295900	ATXN7	7224	551	3229	3312	3486	13
ENST00000487717	ATXN7	3683	265	2943	3026	3200	13
ENST00000484332	ATXN7	2741	169	2412	2495	2669	13
ENST00000643453	None	None	None	None	815	989	0
ENST00000295900	ATXN7	7224	551	3229	6606	6699	13
ENST00000538065	ATXN7	6842	111	2948	6233	6326	13
ENST00000492933	PSMD6	1495	54	1382	1007	1148	12
ENST00000482510	PSMD6	1176	40	1092	717	858	12
ENST00000476464	PSMD6	2052	None	None	1564	1705	12
ENST00000295901	PSMD6	1430	142	1311	936	1077	12
ENST00000394431	PSMD6	1349	176	1231	856	997	12
ENST00000564377	PRICKLE2	4242	11	2713	3688	3790	4
ENST00000638436	None	None	None	None	1973	2075	0
ENST00000638394	None	None	None	None	3984	4086	0
ENST00000295902	PRICKLE2	8305	587	3121	3575	3677	4
ENST00000295902	PRICKLE2	8305	587	3121	6921	7092	4
ENST00000564377	PRICKLE2	4242	11	2713	7034	7205	4
ENST00000638394	None	None	None	None	7330	7501	0
ENST00000295902	PRICKLE2	8305	587	3121	616	721	4
ENST00000638394	None	None	None	None	1025	1130	0
ENST00000640303	None	None	None	None	1052	1157	0
ENST00000564377	PRICKLE2	4242	11	2713	729	834	4
ENST00000638436	None	None	None	None	1138	1267	0
ENST00000640303	None	None	None	None	3176	3305	0
ENST00000638394	None	None	None	None	3149	3278	0
ENST00000295902	PRICKLE2	8305	587	3121	2740	2869	4
ENST00000564377	PRICKLE2	4242	11	2713	2853	2982	4
ENST00000481060	ADAMTS9	3168	1	2975	1630	1762	10
ENST00000498707	ADAMTS9	7624	344	6151	4806	4938	10
ENST00000482490	ADAMTS9	5139	None	None	3990	4122	10
ENST00000295903	ADAMTS9	7060	23	5746	4401	4533	10
ENST00000481060	ADAMTS9	3168	1	2975	1477	1597	10
ENST00000482490	ADAMTS9	5139	None	None	3837	3957	10
ENST00000498707	ADAMTS9	7624	344	6151	4653	4773	10
ENST00000295903	ADAMTS9	7060	23	5746	4248	4368	10
ENST00000621418	MAGI1	6225	611	4078	5403	5493	18
ENST00000611645	MAGI1	6398	611	3553	5576	5666	18
ENST00000330909	MAGI1	7415	1	3864	5887	5977	18
ENST00000354883	SLC25A26	2673	729	1553	1820	2006	6
ENST00000483224	SLC25A26	1840	1	275	987	1173	6
ENST00000307227	SUCLG2	2352	29	1327	516	627	4
ENST00000460567	SUCLG2	1596	1	571	162	273	4
ENST00000492795	SUCLG2	1512	22	1161	509	620	4
ENST00000493112	SUCLG2	1516	25	1347	512	623	4
ENST00000295569	FAM19A4	2292	494	916	1268	1415	3
ENST00000383701	EOGT	4731	744	2327	4070	4172	10
ENST00000295571	EOGT	4138	406	1737	3480	3582	10
ENST00000496647	EOGT	3624	None	None	2981	3083	10
ENST00000615922	EOGT	1931	42	449	1283	1385	10
ENST00000496647	EOGT	3624	None	None	1879	1981	10
ENST00000295571	EOGT	4138	406	1737	2378	2480	10
ENST00000383701	EOGT	4731	744	2327	2968	3070	10
ENST00000615922	EOGT	1931	42	449	181	283	10
ENST00000615922	EOGT	1931	42	449	817	913	10
ENST00000295571	EOGT	4138	406	1737	3014	3110	10
ENST00000496647	EOGT	3624	None	None	2515	2611	10
ENST00000383701	EOGT	4731	744	2327	3604	3700	10
ENST00000646304	None	None	None	None	5109	5220	0
ENST00000398559	TMF1	6849	218	3499	5397	5508	4
ENST00000398540	FRMD4B	5060	85	3189	4948	5050	18
ENST00000448226	MITF	2489	128	1708	616	754	17
ENST00000394351	MITF	1956	121	1380	310	448	17
ENST00000472437	MITF	1995	190	1596	533	671	17
ENST00000314557	MITF	1798	137	1378	315	453	17
ENST00000328528	MITF	4680	32	1591	528	666	17
ENST00000451708	MITF	1116	33	1116	484	622	17
ENST00000352241	MITF	4814	164	1726	663	801	17
ENST00000642352	None	None	None	None	616	754	0
ENST00000314589	MITF	1993	80	1594	519	657	17
ENST00000461014	MITF	752	None	None	490	628	17
ENST00000352241	MITF	4814	164	1726	4047	4245	17
ENST00000314589	MITF	1993	80	1594	3903	4101	17
ENST00000394351	MITF	1956	121	1380	3712	3910	17
ENST00000328528	MITF	4680	32	1591	3912	4110	17
ENST00000642352	None	None	None	None	4000	4198	0
ENST00000318789	FOXP1	7114	527	2560	6440	6545	23
ENST00000615603	FOXP1	7140	527	2608	6484	6589	23
ENST00000650123	None	None	None	None	1289	1400	0
ENST00000650188	None	None	None	None	687	798	0
ENST00000649431	None	None	None	None	1000	1111	0
ENST00000649592	None	None	None	None	712	823	0
ENST00000648121	None	None	None	None	400	511	0
ENST00000615603	FOXP1	7140	527	2608	1297	1408	23
ENST00000648718	None	None	None	None	1466	1577	0
ENST00000484350	FOXP1	1996	155	1960	697	808	23
ENST00000648748	None	None	None	None	1481	1592	0
ENST00000649695	None	None	None	None	1099	1210	0
ENST00000648321	None	None	None	None	1285	1396	0
ENST00000649528	None	None	None	None	1366	1477	0
ENST00000614176	FOXP1	6384	119	1852	589	700	23
ENST00000647725	None	None	None	None	1744	1855	0
ENST00000650068	None	None	None	None	1243	1354	0
ENST00000485326	FOXP1	795	122	795	600	711	23
ENST00000644199	None	None	None	None	93	204	0
ENST00000650387	None	None	None	None	649	760	0
ENST00000650402	None	None	None	None	612	723	0
ENST00000649596	None	None	None	None	1243	1354	0
ENST00000475937	FOXP1	4967	432	2465	1202	1313	23
ENST00000648384	None	None	None	None	1243	1354	0
ENST00000497355	FOXP1	1778	1	1722	458	569	23
ENST00000491238	FOXP1	2250	155	2194	983	1094	23
ENST00000493089	FOXP1	2703	630	2660	1403	1514	23
ENST00000649610	None	None	None	None	1439	1550	0
ENST00000468577	FOXP1	1842	1	1842	768	879	23
ENST00000648710	None	None	None	None	893	1004	0
ENST00000327590	FOXP1	5685	3426	5126	4324	4435	23
ENST00000648380	None	None	None	None	1199	1310	0
ENST00000648794	None	None	None	None	703	814	0
ENST00000649631	None	None	None	None	1235	1346	0
ENST00000647614	None	None	None	None	669	780	0
ENST00000498215	FOXP1	2400	324	2357	1293	1404	23
ENST00000648426	None	None	None	None	782	893	0
ENST00000650580	None	None	None	None	594	705	0
ENST00000649417	None	None	None	None	243	354	0
ENST00000318789	FOXP1	7114	527	2560	1301	1412	23
ENST00000649513	None	None	None	None	384	495	0
ENST00000318789	FOXP1	7114	527	2560	3714	3888	23
ENST00000615603	FOXP1	7140	527	2608	3758	3932	23
ENST00000475937	FOXP1	4967	432	2465	3615	3789	23
ENST00000649592	None	None	None	None	429	558	0
ENST00000648718	None	None	None	None	1183	1312	0
ENST00000497553	FOXP1	530	162	530	349	478	23
ENST00000650068	None	None	None	None	960	1089	0
ENST00000327590	FOXP1	5685	3426	5126	4041	4170	23
ENST00000614176	FOXP1	6384	119	1852	306	435	23
ENST00000650580	None	None	None	None	311	440	0
ENST00000648748	None	None	None	None	1198	1327	0
ENST00000491238	FOXP1	2250	155	2194	700	829	23
ENST00000648321	None	None	None	None	1002	1131	0
ENST00000648710	None	None	None	None	610	739	0
ENST00000650188	None	None	None	None	404	533	0
ENST00000318789	FOXP1	7114	527	2560	1018	1147	23
ENST00000649695	None	None	None	None	816	945	0
ENST00000647776	None	None	None	None	313	442	0
ENST00000493089	FOXP1	2703	630	2660	1120	1249	23
ENST00000615603	FOXP1	7140	527	2608	1014	1143	23
ENST00000498215	FOXP1	2400	324	2357	1010	1139	23
ENST00000647614	None	None	None	None	386	515	0
ENST00000649610	None	None	None	None	1156	1285	0
ENST00000649596	None	None	None	None	960	1089	0
ENST00000475937	FOXP1	4967	432	2465	919	1048	23
ENST00000648794	None	None	None	None	420	549	0
ENST00000649431	None	None	None	None	717	846	0
ENST00000648380	None	None	None	None	916	1045	0
ENST00000472382	FOXP1	713	1	612	216	345	23
ENST00000648426	None	None	None	None	499	628	0
ENST00000468577	FOXP1	1842	1	1842	485	614	23
ENST00000649631	None	None	None	None	952	1081	0
ENST00000649528	None	None	None	None	1083	1212	0
ENST00000647725	None	None	None	None	1461	1590	0
ENST00000650402	None	None	None	None	329	458	0
ENST00000648384	None	None	None	None	960	1089	0
ENST00000650123	None	None	None	None	1006	1135	0
ENST00000650387	None	None	None	None	366	495	0
ENST00000498215	FOXP1	2400	324	2357	318	447	23
ENST00000448225	EIF4E3	6209	460	816	1219	1312	10
ENST00000389826	EIF4E3	6083	336	692	1095	1188	10
ENST00000425534	EIF4E3	9949	9	683	1086	1179	10
ENST00000295612	EIF4E3	2764	453	809	1212	1305	10
ENST00000425534	EIF4E3	9949	9	683	2186	2294	10
ENST00000448225	EIF4E3	6209	460	816	2319	2427	10
ENST00000295612	EIF4E3	2764	453	809	2312	2420	10
ENST00000389826	EIF4E3	6083	336	692	2195	2303	10
ENST00000477973	RYBP	7512	1	952	1773	1866	1
ENST00000477973	RYBP	7512	1	952	1849	2050	1
ENST00000444040	SHQ1	2844	76	228	2293	2386	8
ENST00000468371	SHQ1	4024	None	None	3471	3564	8
ENST00000325599	SHQ1	2879	141	1874	2328	2421	8
ENST00000533473	EBLN2	1679	424	1242	1285	1378	1
ENST00000263665	CNTN3	4948	29	3115	1848	2016	2
ENST00000263665	CNTN3	4948	29	3115	267	414	2
ENST00000308062	FRG2C	2078	51	899	874	1021	2
ENST00000464571	FRG2C	2075	51	896	871	1018	2
ENST00000308062	FRG2C	2078	51	899	1241	1427	2
ENST00000464571	FRG2C	2075	51	896	1238	1424	2
ENST00000478296	ZNF717	3875	278	2872	2080	2377	5
ENST00000471541	ZNF717	562	382	562	67	220	5
ENST00000614793	ROBO2	7662	1	3753	6813	6915	13
ENST00000461745	ROBO2	8946	901	5037	8097	8199	13
ENST00000470802	ROBO2	9570	None	None	9185	9287	13
ENST00000470802	ROBO2	9570	None	None	8999	9152	13
ENST00000461745	ROBO2	8946	901	5037	7911	8064	13
ENST00000614793	ROBO2	7662	1	3753	6627	6780	13
ENST00000487694	ROBO2	5919	280	4464	374	479	13
ENST00000602589	ROBO2	3382	173	3382	267	372	13
ENST00000614793	ROBO2	7662	1	3753	1211	1310	13
ENST00000487694	ROBO2	5919	280	4464	1922	2021	13
ENST00000461745	ROBO2	8946	901	5037	2495	2594	13
ENST00000332191	ROBO2	5437	57	4376	1651	1750	13
ENST00000602589	ROBO2	3382	173	3382	1827	1926	13
ENST00000618846	ROBO1	7483	1239	5816	2296	2569	13
ENST00000495273	ROBO1	5600	555	5375	1852	2125	13
ENST00000464233	ROBO1	6742	115	5070	1520	1793	13
ENST00000618833	ROBO1	7492	999	5819	2296	2569	13
ENST00000436010	ROBO1	7501	1239	5834	2287	2560	13
ENST00000498428	ROBO1	3566	None	None	303	576	13
ENST00000467549	ROBO1	4841	84	4739	1381	1654	13
ENST00000484514	ROBO1	3236	None	None	1231	1504	13
ENST00000429644	GBE1	3461	645	2753	829	1072	6
ENST00000489715	GBE1	2513	54	2039	115	358	6
ENST00000383699	CADM2	9488	628	1842	6347	6473	5
ENST00000383699	CADM2	9488	628	1842	7972	8236	5
ENST00000383699	CADM2	9488	628	1842	5854	6025	5
ENST00000383699	CADM2	9488	628	1842	4156	4348	5
ENST00000383698	VGLL3	2475	377	1339	576	681	4
ENST00000398399	VGLL3	10400	365	1345	564	669	4
ENST00000383698	VGLL3	2475	377	1339	1179	1284	4
ENST00000398399	VGLL3	10400	365	1345	1167	1272	4
ENST00000398399	VGLL3	10400	365	1345	2104	2203	4
ENST00000398399	VGLL3	10400	365	1345	7904	8009	4
ENST00000636215	ZNF654	6446	47	3433	2229	2337	4
ENST00000309495	ZNF654	4957	200	1945	741	849	4
ENST00000309495	ZNF654	4957	200	1945	3707	3830	4
ENST00000636215	ZNF654	6446	47	3433	5195	5318	4
ENST00000636215	ZNF654	6446	47	3433	5398	5488	4
ENST00000309495	ZNF654	4957	200	1945	3910	4000	4
ENST00000336596	EPHA3	5809	226	3177	1703	1859	3
ENST00000494014	EPHA3	3085	74	2830	1551	1707	3
ENST00000452448	EPHA3	2546	88	1707	170	335	3
ENST00000336596	EPHA3	5809	226	3177	308	473	3
ENST00000494014	EPHA3	3085	74	2830	156	321	3
ENST00000452448	EPHA3	2546	88	1707	1565	1742	3
ENST00000348974	PROS1	806	114	806	587	707	5
ENST00000394236	PROS1	3560	318	2348	843	963	5
ENST00000647936	None	None	None	None	642	762	0
ENST00000650591	None	None	None	None	783	903	0
ENST00000649103	None	None	None	None	602	722	0
ENST00000648381	None	None	None	None	671	791	0
ENST00000648853	None	None	None	None	787	907	0
ENST00000619045	DHFRL1	1802	127	690	1071	1182	6
ENST00000461173	DHFRL1	1831	127	690	1071	1182	6
ENST00000394221	DHFRL1	4038	451	1014	1395	1506	6
ENST00000314636	DHFRL1	3927	338	901	1282	1393	6
ENST00000506569	EPHA6	1078	1	973	513	654	9
ENST00000470610	EPHA6	2058	44	1687	723	864	9
ENST00000389672	EPHA6	3971	39	3431	718	859	9
ENST00000502694	EPHA6	1582	331	1335	1413	1506	9
ENST00000514100	EPHA6	1682	243	1439	1517	1610	9
ENST00000389622	CRYBG3	10729	168	9080	2623	2752	3
ENST00000389622	CRYBG3	10729	168	9080	1495	1609	3
ENST00000506682	MINA	1297	None	None	1022	1124	9
ENST00000360258	MINA	2232	214	1608	2111	2213	9
ENST00000394198	MINA	2341	111	1508	2011	2113	9
ENST00000333396	MINA	5347	584	1981	2484	2586	9
ENST00000333396	MINA	5347	584	1981	5171	5264	9
ENST00000333396	MINA	5347	584	1981	362	509	9
ENST00000358642	OR5AC2	930	1	930	69	246	1
ENST00000647941	None	None	None	None	2527	2704	0
ENST00000264193	CPOX	2825	220	1584	2639	2816	5
ENST00000486249	ST3GAL6	3148	95	367	2722	2866	28
ENST00000394162	ST3GAL6	3571	492	1487	3145	3289	28
ENST00000265261	ST3GAL6	3362	637	1278	2936	3080	28
ENST00000613264	ST3GAL6	3399	161	1315	2973	3117	28
ENST00000460008	DCBLD2	418	None	None	184	349	10
ENST00000326857	DCBLD2	3959	1	2370	1130	1295	10
ENST00000326840	DCBLD2	6122	364	2691	1493	1658	10
ENST00000326840	DCBLD2	6122	364	2691	2558	2726	10
ENST00000326857	DCBLD2	3959	1	2370	2237	2405	10
ENST00000331335	FILIP1L	4219	472	3873	187	469	10
ENST00000398326	FILIP1L	1712	472	1239	187	469	10
ENST00000354552	FILIP1L	3970	472	3879	187	469	10
ENST00000331335	FILIP1L	4219	472	3873	1791	1899	10
ENST00000487087	FILIP1L	2321	168	2303	215	323	10
ENST00000495625	FILIP1L	2898	388	2898	987	1095	10
ENST00000471562	FILIP1L	2854	149	2836	748	856	10
ENST00000383694	FILIP1L	3280	248	2929	847	955	10
ENST00000354552	FILIP1L	3970	472	3879	1791	1899	10
ENST00000394144	TBC1D23	3677	8	2107	2950	3094	9
ENST00000486274	TBC1D23	4054	None	None	3327	3471	9
ENST00000344949	TBC1D23	3656	19	2073	2916	3060	9
ENST00000471273	TBC1D23	2304	None	None	1581	1725	9
ENST00000284320	TOMM70	4409	450	2276	1552	1681	3
ENST00000383693	LNP1	2210	1281	1817	1771	1873	3
ENST00000466996	LNP1	1723	942	1112	1415	1517	3
ENST00000489752	LNP1	1813	863	1438	1392	1494	3
ENST00000383693	LNP1	2210	1281	1817	1492	1711	3
ENST00000489752	LNP1	1813	863	1438	1113	1332	3
ENST00000489060	TMEM45A	4615	None	None	4152	4287	7
ENST00000323523	TMEM45A	1567	314	1141	1104	1239	7
ENST00000403410	TMEM45A	1910	621	1496	1459	1594	7
ENST00000273352	ADGRG7	3140	269	2662	906	1035	5
ENST00000481361	ADGRG7	613	None	None	330	459	5
ENST00000620299	TFG	1289	435	1289	847	949	10
ENST00000476228	TFG	1783	160	1350	572	674	10
ENST00000615993	TFG	1244	1	855	413	515	10
ENST00000487505	TFG	913	370	913	782	884	10
ENST00000490574	TFG	1696	98	1300	510	612	10
ENST00000240851	TFG	1978	341	1543	753	855	10
ENST00000418917	TFG	1716	115	1305	527	629	10
ENST00000490574	TFG	1696	98	1300	663	1212	10
ENST00000240851	TFG	1978	341	1543	906	1455	10
ENST00000497021	ABI3BP	618	None	None	186	282	29
ENST00000470336	ABI3BP	2984	None	None	1433	1529	29
ENST00000487012	ABI3BP	2454	None	None	2024	2120	29
ENST00000284322	ABI3BP	4498	111	3338	2947	3043	29
ENST00000495591	ABI3BP	3650	1	3395	3004	3100	29
ENST00000471714	ABI3BP	6783	111	5444	5053	5149	29
ENST00000527943	ABI3BP	453	1	453	94	373	29
ENST00000482765	ABI3BP	475	1	475	224	404	29
ENST00000193391	IMPG2	8337	189	3914	1462	1564	1
ENST00000193391	IMPG2	8337	189	3914	6488	6629	1
